"geneName","teName","pvalue","coef","padj","pair"
"ZNF195","AluYa5",0.01108674089665,-0.397505796256822,0.0232508403505529,"ZNF195-AluYa5"
"ZNF195","AluYd8",0.000498960518730715,-0.525411826377507,0.00154512482014018,"ZNF195-AluYd8"
"ZNF195","AluYg6",0.01303432408821,-0.389290415437621,0.0267672860404866,"ZNF195-AluYg6"
"ZNF195","AluYk12",0.000181097318263774,-0.558354626191407,0.000634444348381882,"ZNF195-AluYk12"
"ZNF195","AluYk4",0.000113093291020697,-0.572563773736157,0.000420612369262849,"ZNF195-AluYk4"
"ZNF586","AluYa5",0.0155361965959377,-0.380146347277975,0.0311813105096944,"ZNF586-AluYa5"
"ZNF586","AluYa8",0.0137775875118042,-0.386428885917194,0.0280862829989796,"ZNF586-AluYa8"
"ZNF586","AluYd8",0.000290272017678489,-0.543441386017141,0.000960891182613702,"ZNF586-AluYd8"
"ZNF586","AluYg6",0.0171781441320511,-0.374801366852155,0.0340197655400823,"ZNF586-AluYg6"
"ZNF586","AluYk12",0.0310297557489197,-0.341505980326042,0.0568728157520538,"ZNF586-AluYk12"
"ZNF586","AluYk4",0.000577060835896648,-0.520395362121473,0.00175526144677509,"ZNF586-AluYk4"
"ZNF549","AluYa5",4.07171040928619e-08,-0.742762776161271,4.66090543075455e-07,"ZNF549-AluYa5"
"ZNF549","AluYa8",2.19189847942757e-07,-0.714890059691435,1.91444896891267e-06,"ZNF549-AluYa8"
"ZNF549","AluYb9",0.0100020629193933,-0.402630817829859,0.0212507475776101,"ZNF549-AluYb9"
"ZNF549","AluYd8",1.91000488069652e-07,-0.717299857579882,1.70363556841768e-06,"ZNF549-AluYd8"
"ZNF549","AluYh9",0.000841033246691374,-0.507030484953393,0.00244107557602647,"ZNF549-AluYh9"
"ZNF549","AluYk12",7.10487978364365e-07,-0.693262757018821,5.1784352543662e-06,"ZNF549-AluYk12"
"ZNF557","AluYa5",0.00194718976280774,-0.475138510404828,0.00508990736654129,"ZNF557-AluYa5"
"ZNF557","AluYa8",6.7365265842423e-05,-0.587479814489054,0.000267252111121752,"ZNF557-AluYa8"
"ZNF557","AluYd8",0.000202385533241909,-0.554904251035488,0.00069955802121327,"ZNF557-AluYd8"
"ZNF557","AluYg6",0.000173068785108534,-0.559751589389439,0.00060944455456507,"ZNF557-AluYg6"
"ZNF557","AluYh9",0.0357530913129347,-0.333013559681821,0.0643046169929461,"ZNF557-AluYh9"
"ZNF557","AluYk12",1.30632204173947e-05,-0.630334377827821,6.36184898726751e-05,"ZNF557-AluYk12"
"ZNF557","AluYk4",7.18984818907544e-06,-0.644482308749327,3.7865134968349e-05,"ZNF557-AluYk4"
"ZNF337","AluYa5",0.00016100675081389,-0.561964413897401,0.000572280314176527,"ZNF337-AluYa5"
"ZNF337","AluYa8",6.13629248514023e-05,-0.590090902232537,0.000246370790240149,"ZNF337-AluYa8"
"ZNF337","AluYd8",0.000815188373809326,-0.508158864747129,0.0023753867135985,"ZNF337-AluYd8"
"ZNF337","AluYh9",0.0146393635718331,-0.383270451334238,0.0296061599941998,"ZNF337-AluYh9"
"ZNF337","AluYk12",0.000153039504987951,-0.563509613429541,0.000547671680406599,"ZNF337-AluYk12"
"ZNF337","AluYk4",8.07076369554808e-07,-0.690800902969054,5.77333436709783e-06,"ZNF337-AluYk4"
"ZNF92","AluYa5",0.000460888473135226,-0.528117431866007,0.00144168820836323,"ZNF92-AluYa5"
"ZNF92","AluYa8",0.00178714002966139,-0.478540750125957,0.00472249155409255,"ZNF92-AluYa8"
"ZNF92","AluYb8",0.00741666555466764,-0.417093570899981,0.0163761786049871,"ZNF92-AluYb8"
"ZNF92","AluYb9",0.0385405909814144,-0.328424909753039,0.0686284660945677,"ZNF92-AluYb9"
"ZNF92","AluYd8",0.00352729543129641,-0.450572995177783,0.00855448641604436,"ZNF92-AluYd8"
"ZNF92","AluYg6",0.00069279760000878,-0.513978093730566,0.00205999266761469,"ZNF92-AluYg6"
"ZNF92","AluYh9",0.0377402253273555,-0.329713916149551,0.0673746080590078,"ZNF92-AluYh9"
"ZNF92","AluYk12",0.00109747582332413,-0.497248625780774,0.00308192062630294,"ZNF92-AluYk12"
"ZNF92","AluYk4",0.000320769247631778,-0.540191569319571,0.00104879176760059,"ZNF92-AluYk4"
"ZNF776","AluYa5",7.47399725180461e-05,-0.584546577115644,0.000292797311868077,"ZNF776-AluYa5"
"ZNF776","AluYh9",0.000114808639658128,-0.572119363952871,0.000426186887981696,"ZNF776-AluYh9"
"ZSCAN1","AluYa8",0.0377365161126726,-0.329719941646965,0.0673702198181926,"ZSCAN1-AluYa8"
"ZSCAN1","AluYd8",0.03059076340987,-0.342348203780481,0.056172804394729,"ZSCAN1-AluYd8"
"ZSCAN1","AluYg6",0.0236149418769463,-0.357290852855661,0.0448632695229046,"ZSCAN1-AluYg6"
"ZSCAN1","AluYh9",0.0270407873438219,-0.34955257255886,0.0504618997972634,"ZSCAN1-AluYh9"
"ZSCAN1","AluYk12",0.00514891661533773,-0.433946797169804,0.0119127489343169,"ZSCAN1-AluYk12"
"ZSCAN1","AluYk4",0.000435523943475415,-0.530033301046299,0.00137151612147912,"ZSCAN1-AluYk4"
"ZNF230","AluYa5",0.0224500847057031,-0.360135520689347,0.0429284416944279,"ZNF230-AluYa5"
"ZNF230","AluYa8",0.0130026989439877,-0.389415212732988,0.0267131593617907,"ZNF230-AluYa8"
"ZNF230","AluYk12",0.0357495534044146,-0.333019566727047,0.0642990167023611,"ZNF230-AluYk12"
"ZNF222","AluYd8",0.0189854949015553,-0.369394061565139,0.0371153803586428,"ZNF222-AluYd8"
"ZNF222","AluYk12",0.017817219649835,-0.372836940538919,0.0351241014847437,"ZNF222-AluYk12"
"ZNF222","AluYk4",0.00139680766003403,-0.48812699053449,0.00380458186960844,"ZNF222-AluYk4"
"ZNF394","AluYa5",0.00734879190035705,-0.417528571939511,0.0162446499434255,"ZNF394-AluYa5"
"ZNF394","AluYa8",0.00891909975895937,-0.408245714853401,0.0192332996857752,"ZNF394-AluYa8"
"ZNF394","AluYd8",0.000559499941019686,-0.521467944114925,0.00170844516017851,"ZNF394-AluYd8"
"ZNF394","AluYg6",0.00532985038022881,-0.4323872560708,0.0122759983668179,"ZNF394-AluYg6"
"ZNF394","AluYk12",0.0261034722554947,-0.35158493551788,0.0489413872497533,"ZNF394-AluYk12"
"ZNF394","AluYk4",0.00192191206893711,-0.475659061771538,0.00503174172279801,"ZNF394-AluYk4"
"ZNF610","AluYa8",0.036596269076781,-0.331595596748353,0.0656082329201121,"ZNF610-AluYa8"
"ZNF610","AluYk12",0.017898630074149,-0.372590970233409,0.0352621429379588,"ZNF610-AluYk12"
"ZNF610","AluYk4",0.0171950404798634,-0.374748644524031,0.034048111798593,"ZNF610-AluYk4"
"ZNF528","AluYa5",3.7380399503601e-07,-0.705309773323142,3.00485287538227e-06,"ZNF528-AluYa5"
"ZNF528","AluYa8",1.07254285384124e-05,-0.635085200022716,5.36572300314051e-05,"ZNF528-AluYa8"
"ZNF528","AluYb8",0.000278985956046132,-0.544722292772872,0.000928213153915982,"ZNF528-AluYb8"
"ZNF528","AluYb9",0.000939061717070342,-0.503013416997759,0.00268973174556483,"ZNF528-AluYb9"
"ZNF528","AluYd8",6.4230436222266e-07,-0.695194373686395,4.75103386480725e-06,"ZNF528-AluYd8"
"ZNF528","AluYg6",6.52851261637782e-08,-0.735283430589035,6.90318712496633e-07,"ZNF528-AluYg6"
"ZNF528","AluYh9",0.0129143857871022,-0.389765078321888,0.0265565979869141,"ZNF528-AluYh9"
"ZNF528","AluYk12",0.000426680057000752,-0.5307248558801,0.001346742465424,"ZNF528-AluYk12"
"ZNF528","AluYk4",2.13206827182671e-07,-0.715376491431008,1.8702867345015e-06,"ZNF528-AluYk4"
"ZNF701","AluYb9",0.000526287461405014,-0.523581455392251,0.00161932754621767,"ZNF701-AluYb9"
"ZNF778","AluYa5",0.000167588719160779,-0.560739089411655,0.0005926527152555,"ZNF778-AluYa5"
"ZNF778","AluYa8",0.00966860182949437,-0.404301880967146,0.0206349582528965,"ZNF778-AluYa8"
"ZNF778","AluYb8",0.00363490428381895,-0.449281571523849,0.00877950387781176,"ZNF778-AluYb8"
"ZNF778","AluYb9",0.00123466214256617,-0.492825202228476,0.00341550354100133,"ZNF778-AluYb9"
"ZNF778","AluYd8",0.00204325071742645,-0.473213083575912,0.00531002782687804,"ZNF778-AluYd8"
"ZNF778","AluYg6",0.000214765922895985,-0.553045363389347,0.000736890659506455,"ZNF778-AluYg6"
"ZNF778","AluYk4",0.00160963377798142,-0.482643905089287,0.00431057963642362,"ZNF778-AluYk4"
"ZNF439","AluYb9",0.00377194342375085,-0.447684397419522,0.00907018456936384,"ZNF439-AluYb9"
"ZNF439","AluYd8",0.0317931084021931,-0.340064547237152,0.0580875611818635,"ZNF439-AluYd8"
"ZNF440","AluYa5",2.06422398202371e-05,-0.618996995441829,9.48400602770301e-05,"ZNF440-AluYa5"
"ZNF440","AluYb8",0.0164193177887119,-0.377215438662346,0.0327060529466941,"ZNF440-AluYb8"
"ZNF440","AluYb9",0.0471864180388969,-0.315730195979842,0.0816593732957883,"ZNF440-AluYb9"
"ZNF440","AluYd8",1.62997409973547e-06,-0.676781123589501,1.05276394905688e-05,"ZNF440-AluYd8"
"ZNF440","AluYg6",2.00504122366672e-06,-0.672501384291824,1.25642506407813e-05,"ZNF440-AluYg6"
"ZNF440","AluYh9",0.00529250666384379,-0.432705337399873,0.0122025013142108,"ZNF440-AluYh9"
"ZNF440","AluYk12",0.00240270596851981,-0.466651018708348,0.00611851986061899,"ZNF440-AluYk12"
"ZNF440","AluYk4",1.47496924572132e-07,-0.721759014645676,1.37228810247211e-06,"ZNF440-AluYk4"
"ZNF680","AluYb8",0.00720195804062638,-0.41848159001839,0.0159617350958521,"ZNF680-AluYb8"
"ZNF680","AluYb9",0.0242165994110669,-0.355867074529642,0.0458617701739123,"ZNF680-AluYb9"
"ZNF497","AluYa5",2.26376507105961e-06,-0.66996062417069,1.39498155535376e-05,"ZNF497-AluYa5"
"ZNF497","AluYh9",0.00048431204704307,-0.526430222113809,0.00150530956091634,"ZNF497-AluYh9"
"ZNF519","AluYa5",2.14555183266802e-07,-0.715265773737457,1.88015630508173e-06,"ZNF519-AluYa5"
"ZNF519","AluYa8",1.61634436165819e-05,-0.625113164940012,7.66194790008477e-05,"ZNF519-AluYa8"
"ZNF519","AluYb8",0.000496456509903023,-0.525583999414748,0.00153832916732946,"ZNF519-AluYb8"
"ZNF519","AluYb9",0.0299769195450968,-0.343542750082936,0.0551994331922935,"ZNF519-AluYb9"
"ZNF519","AluYd8",5.96821234042355e-07,-0.696591215503924,4.46636250076005e-06,"ZNF519-AluYd8"
"ZNF519","AluYg6",8.38800872516609e-08,-0.73120919093518,8.52737759121531e-07,"ZNF519-AluYg6"
"ZNF519","AluYh9",0.0372804581129876,-0.330464505391846,0.0666621619024885,"ZNF519-AluYh9"
"ZNF519","AluYk12",2.33093999362399e-08,-0.751283139139221,2.93735308562086e-07,"ZNF519-AluYk12"
"ZNF519","AluYk4",7.52757443666852e-08,-0.732977629683133,7.78606113690075e-07,"ZNF519-AluYk4"
"ZNF77","AluYa5",0.00175253535765033,-0.479311531616541,0.0046431497051143,"ZNF77-AluYa5"
"ZNF77","AluYa8",0.000477913635451512,-0.526883725852805,0.00148792814011391,"ZNF77-AluYa8"
"ZNF77","AluYd8",0.000327268689005633,-0.539535041392185,0.00106706558826093,"ZNF77-AluYd8"
"ZNF77","AluYg6",0.0013417594815447,-0.489665229792783,0.00367279658005647,"ZNF77-AluYg6"
"ZNF77","AluYk12",0.000402079673126307,-0.53271833059883,0.00127793042069912,"ZNF77-AluYk12"
"ZNF77","AluYk4",7.86144903270382e-05,-0.583109262070704,0.000305916417724295,"ZNF77-AluYk4"
"ZNF223","AluYa5",0.0211710339834568,-0.363404577881053,0.0407950388209598,"ZNF223-AluYa5"
"ZNF223","AluYk12",0.000465881750818499,-0.527751430682621,0.00145516051063627,"ZNF223-AluYk12"
"ZNF443","AluYa5",0.00650764582396131,-0.423228376697834,0.0146074521354864,"ZNF443-AluYa5"
"ZNF443","AluYa8",0.000385220772053915,-0.534148599008996,0.00123065656024706,"ZNF443-AluYa8"
"ZNF443","AluYd8",0.00080979896064409,-0.508398170338577,0.00236113483259542,"ZNF443-AluYd8"
"ZNF443","AluYg6",0.000929706358012147,-0.503380260266526,0.00266598306083965,"ZNF443-AluYg6"
"ZNF443","AluYh9",0.00863706021266178,-0.409803619400925,0.0187030607972068,"ZNF443-AluYh9"
"ZNF443","AluYk12",0.000106355581698563,-0.574370552030692,0.000398673988074307,"ZNF443-AluYk12"
"ZNF443","AluYk4",0.000818695022162474,-0.508003914457869,0.00238439016824796,"ZNF443-AluYk4"
"ZNF716","AluYk11",0.00929189460778995,-0.406250038863157,0.0199293269171275,"ZNF716-AluYk11"
"ZNF708","AluYa5",0.02251275529003,-0.359979378474355,0.0430322654140361,"ZNF708-AluYa5"
"ZNF708","AluYd8",0.0463268163936851,-0.316903590369623,0.0803800780624004,"ZNF708-AluYd8"
"ZNF708","AluYk4",0.0452937700343721,-0.318337251579039,0.0788444218423379,"ZNF708-AluYk4"
"ZNF721","AluYa5",1.89157091995171e-05,-0.621196075525242,8.79323213923087e-05,"ZNF721-AluYa5"
"ZNF721","AluYa8",8.53551108421918e-05,-0.580755224517248,0.000328657882946791,"ZNF721-AluYa8"
"ZNF721","AluYb8",0.00734188511911364,-0.417573031011468,0.0162315126263356,"ZNF721-AluYb8"
"ZNF721","AluYd8",0.000125362327900224,-0.569510366552997,0.00046026913425553,"ZNF721-AluYd8"
"ZNF721","AluYg6",3.4853783004688e-09,-0.77795598213101,6.08861749492728e-08,"ZNF721-AluYg6"
"ZNF721","AluYh9",0.000240885625131836,-0.549420757685687,0.000815345533095281,"ZNF721-AluYh9"
"ZNF721","AluYk12",0.000609807747820886,-0.518470855644424,0.00184206111638118,"ZNF721-AluYk12"
"ZNF721","AluYk4",8.10296508169366e-11,-0.821739946513414,2.95616564302908e-09,"ZNF721-AluYk4"
"ZNF320","AluYa5",6.59010272575431e-05,-0.58809668975067,0.000262195298471223,"ZNF320-AluYa5"
"ZNF320","AluYa8",0.00031880120645221,-0.540392723132174,0.00104327964083794,"ZNF320-AluYa8"
"ZNF320","AluYb8",0.0142531082351319,-0.384666068482677,0.0289253441585245,"ZNF320-AluYb8"
"ZNF320","AluYb9",0.00829774190840296,-0.411736822719599,0.0180628542724007,"ZNF320-AluYb9"
"ZNF320","AluYd8",1.39859515877889e-05,-0.62867128550119,6.75135876542935e-05,"ZNF320-AluYd8"
"ZNF320","AluYg6",8.88706592566056e-07,-0.688923997240139,6.26633535365756e-06,"ZNF320-AluYg6"
"ZNF320","AluYh9",0.000289182304482032,-0.543563091615896,0.000957670786487307,"ZNF320-AluYh9"
"ZNF320","AluYk12",0.0121516510556878,-0.39287442668544,0.0251875132211734,"ZNF320-AluYk12"
"ZNF320","AluYk4",2.73820943865142e-07,-0.71094227712773,2.30964762697367e-06,"ZNF320-AluYk4"
"ZNF530","AluYa5",0.00711070717237893,-0.419082313760117,0.0157863843510983,"ZNF530-AluYa5"
"ZNF530","AluYa8",0.00300212820822257,-0.457417676262951,0.00743129557575955,"ZNF530-AluYa8"
"ZNF530","AluYd8",0.00022735118451676,-0.551252129453136,0.000774619533904259,"ZNF530-AluYd8"
"ZNF530","AluYg6",4.51193712547467e-05,-0.598537862600852,0.000187927645388147,"ZNF530-AluYg6"
"ZNF530","AluYh9",0.0050173757619446,-0.435110714270797,0.0116452913853422,"ZNF530-AluYh9"
"ZNF530","AluYk12",2.61269166420025e-05,-0.612980502468197,0.000116461727775739,"ZNF530-AluYk12"
"ZNF530","AluYk4",3.86806064633292e-06,-0.65844627735891,2.21059640417724e-05,"ZNF530-AluYk4"
"ZNF267","AluYa5",0.0308233035430835,-0.34190083547192,0.0565429603175067,"ZNF267-AluYa5"
"ZNF267","AluYa8",0.000933457619629189,-0.503232773135827,0.0026755506020542,"ZNF267-AluYa8"
"ZNF267","AluYd8",0.00669176299906849,-0.421928610448498,0.0149693719364175,"ZNF267-AluYd8"
"ZNF267","AluYk12",0.000118748905497383,-0.571120846237575,0.000438889897769924,"ZNF267-AluYk12"
"ZNF267","AluYk4",0.00435487662243782,-0.441409782960944,0.010289441764467,"ZNF267-AluYk4"
"ZNF626","AluYa5",0.0126333620868043,-0.390892077991652,0.0260564758231133,"ZNF626-AluYa5"
"ZNF626","AluYd8",0.00869513848588325,-0.409479282106329,0.0188120302463956,"ZNF626-AluYd8"
"ZNF626","AluYk12",0.00471845306438628,-0.437857439633508,0.011035130003898,"ZNF626-AluYk12"
"ZNF626","AluYk4",0.00334837441872055,-0.452798436507375,0.00817819842739432,"ZNF626-AluYk4"
"ZNF669","AluYa8",0.0438613132775668,-0.320369643507074,0.0767324315369755,"ZNF669-AluYa8"
"ZNF669","AluYk12",0.00684790819968745,-0.420850265095993,0.0152747580779606,"ZNF669-AluYk12"
"ZNF600","AluYk11",0.0410773052023382,-0.324478709169312,0.0725202473982907,"ZNF600-AluYk11"
"ZNF724","AluYk11",0.0347505101553276,-0.334735664490243,0.0627205591090428,"ZNF724-AluYk11"
"ZNF681","AluYa5",0.000465172865160343,-0.527803176682287,0.00145327573004459,"ZNF681-AluYa5"
"ZNF681","AluYa8",0.00110317185109522,-0.497055451197645,0.00309596613831279,"ZNF681-AluYa8"
"ZNF681","AluYb8",0.0244340540384636,-0.355359721182467,0.0462201403433612,"ZNF681-AluYb8"
"ZNF681","AluYd8",0.000102372906870709,-0.575487876574737,0.000385580845773789,"ZNF681-AluYd8"
"ZNF681","AluYg6",0.00017830833857003,-0.558833460880299,0.000625816215903601,"ZNF681-AluYg6"
"ZNF681","AluYh9",0.0035834915268517,-0.449894357243429,0.00867363674118017,"ZNF681-AluYh9"
"ZNF681","AluYk12",0.000289116058909692,-0.543570503592493,0.000957472321673758,"ZNF681-AluYk12"
"ZNF681","AluYk4",2.49271392280938e-07,-0.71261657610649,2.13325959337135e-06,"ZNF681-AluYk4"
"ZNF729","AluYk11",0.0364579182887295,-0.331826414475551,0.0653961671371426,"ZNF729-AluYk11"
"ZNF700","AluYa5",1.22479520379052e-08,-0.760708467913094,1.71815382561448e-07,"ZNF700-AluYa5"
"ZNF700","AluYa8",2.38474063783685e-07,-0.713401839820252,2.05454317384537e-06,"ZNF700-AluYa8"
"ZNF700","AluYb8",2.7943599222136e-05,-0.611241113244753,0.000123497437195456,"ZNF700-AluYb8"
"ZNF700","AluYb9",0.00388610563655144,-0.446392032796295,0.00931160998333544,"ZNF700-AluYb9"
"ZNF700","AluYd8",4.96716693135015e-07,-0.700049154344094,3.82446372006319e-06,"ZNF700-AluYd8"
